assignment_id	batch_id	segment_id	role	assignee	model	reasoning_effort	base_commit	source_build	guidelines_revision	status	assigned_at	completed_at	input_path	output_path	reviewer_id	notes
ASN-826E7E0BD5CC5B1D44A8	BATCH-PROD-STORY-A2	SEG-BASE-6AFABEA807DA4A74D673	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-A4EF65B24A382B8D59EC	BATCH-PROD-STORY-A2	SEG-BASE-3E5233D6386686FD68C8	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-6731577F0C70C4B20136	BATCH-PROD-STORY-A2	SEG-BASE-E527940C9777AAB0845E	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-507D489C86D78C7C8EE4	BATCH-PROD-STORY-A2	SEG-BASE-28E6091247B2AB6FC5F1	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-FC4769E07736FD4805AF	BATCH-PROD-STORY-A2	SEG-BASE-8A385463A98A7813C8FC	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-B9EAD13D38A5A40541FA	BATCH-PROD-STORY-A2	SEG-BASE-02F5286CCAE6164FCEC8	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-903003E9085AD6D1494D	BATCH-PROD-STORY-A2	SEG-BASE-62D55BFA3A402EF9AC34	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-6A5E97FB46DFDEC57F28	BATCH-PROD-STORY-A2	SEG-BASE-D57DFB1AF86135DC6B08	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-C5CE77792FE49E49B119	BATCH-PROD-STORY-A2	SEG-BASE-24857E8A36D5BAE6ED77	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-A06BE820E171BA0A7162	BATCH-PROD-STORY-A2	SEG-BASE-18CEF43AA49241C06D87	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-A435F47FD6BDC175395F	BATCH-PROD-STORY-A2	SEG-BASE-8011819825A37217F622	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-FDD40FA37F3CB1FAC2BA	BATCH-PROD-STORY-A2	SEG-BASE-3338CCE3E53A9CB1E15E	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-847909B9E7E9F2DB6F09	BATCH-PROD-STORY-A2	SEG-BASE-57C848F9E301D98A4F27	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-F9A1A5583434C57FB386	BATCH-PROD-STORY-A2	SEG-BASE-2546908D98E1D0A50C7D	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-D5B84AD000A6E16207AE	BATCH-PROD-STORY-A2	SEG-BASE-D54B90D281324F03AA09	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-A83A4504D2F0D4CAEBB2	BATCH-PROD-STORY-A2	SEG-BASE-BF2DA3D9571943FA904E	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-3036510C28CEB7C4C74E	BATCH-PROD-STORY-A2	SEG-BASE-AEFF95529CE59470161F	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-D0C33B72C5135D3FAAFD	BATCH-PROD-STORY-A2	SEG-BASE-5C52D9FB9B6F7F950256	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-F5191298C571C4701912	BATCH-PROD-STORY-A2	SEG-BASE-C9D0C8EE48EC06DADBD4	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-2C04BEAB0F749AD50E2F	BATCH-PROD-STORY-A2	SEG-BASE-A07CF9422637105A0EB0	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-8BB96E48AE745C4F4782	BATCH-PROD-STORY-A2	SEG-BASE-2FABDD101148586E463C	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-4104D68F63A014330F49	BATCH-PROD-STORY-A2	SEG-BASE-7E6E8E9D7510ADA757CF	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-BD0F4D2AC19B8064BE39	BATCH-PROD-STORY-A2	SEG-BASE-0845565F5087BA7B1DE0	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-E3079DC71DF3EDBEC73B	BATCH-PROD-STORY-A2	SEG-BASE-5095934FCFC57A4C1F1D	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-B11BF853C5121D12DC90	BATCH-PROD-STORY-A2	SEG-BASE-00F76DE7E318DE7088E7	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-D4B6D30F0F82BA230F2B	BATCH-PROD-STORY-A2	SEG-BASE-CC66BF201D2E4067176A	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-5B324616093C3862D763	BATCH-PROD-STORY-A2	SEG-BASE-807FB0B9A230FC37DAE3	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
ASN-8B69FEFC0FC331E14B59	BATCH-PROD-STORY-A2	SEG-BASE-90250F36CDCC42EE865F	translation_worker	translate_prod_story_a2	gpt-5.6-luna	xhigh	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	DGR-WIN-1.0.5-b3e7048e	2524c0b9c960b0d7eb0cb1b6a7fcebe9be2b3ed4	INTEGRATED	2026-09-02T00:20:00+09:00	2026-09-02T00:37:44+09:00	work/BATCH-PROD-STORY-A2/input.tsv	work/BATCH-PROD-STORY-A2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"0e21ca0ca3289502f942b50eb62e16a893a50c6643ab393e7d4176adcfab753c","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"98b466642c5c47da47bcdbd3a9b3484c57899daedecdcb25f770ad25d021bd47","segments_revision":"dda686d2215f2e027391cc697ad387330eb7376227fa6aba36b476a609305cec"}
